Engine,Kilometers_Driven,Mileage,New_Price,Power,S.No.,Seats,Year,Owner_Type,Fuel_Type,Transmission,Name,Location,Price
1499.0,27000.0,15.8,2277974.8377211713,110.0,4041.0,5,2017.0,First,Petrol,Manual,Fourth Tier,West,830000.0000000001
998.0,18500.0,23.1,2277978.193227156,67.04,4042.0,5,2014.0,First,Petrol,Automatic,Fourth Tier,East,395000.0
1598.0,45000.0,15.04,2277966.954772154,103.6,4043.0,5,2014.0,First,Petrol,Manual,Fourth Tier,West,480000.0
2400.0,173000.0,13.5,2277910.994697252,215.0,4044.0,5,2011.0,First,Diesel,Automatic,Second Tier,East,1200000.0
1364.0,42000.0,23.59,2277968.0910092243,67.04,4045.0,5,2017.0,First,Diesel,Manual,Third Tier,East,625000.0
1405.0,90000.0,19.4,2277946.895088787,70.0,4046.0,5,2012.0,First,Diesel,Manual,Fifth Tier,North,250000.0
1497.0,82329.0,18.0,2277950.3652521297,117.3,4047.0,5,2014.0,First,Petrol,Automatic,Fourth Tier,West,750000.0
1497.0,80302.0,17.0,2277951.261526428,118.0,4048.0,5,2010.0,First,Petrol,Manual,Fourth Tier,North,350000.0
1896.0,105000.0,18.7,2277940.6513807992,66.0,4049.0,5,2005.0,First,Diesel,Manual,Third Tier,East,199000.0
1798.0,60000.0,14.53,2277960.481677659,138.0,4050.0,5,2009.0,First,Petrol,Manual,Third Tier,East,225000.0
1496.0,70000.0,16.78,2277955.813363133,88.73,4051.0,5,2014.0,First,Petrol,Manual,Third Tier,North,325000.0
1995.0,45000.0,17.05,2277967.2764918446,184.0,4052.0,5,2016.0,First,Diesel,Automatic,Second Tier,South,2850000.0
1497.0,44000.0,16.4,2277967.3114663386,78.0,4053.0,5,2006.0,First,Petrol,Automatic,Fourth Tier,East,150000.0
1396.0,25500.0,22.54,2277975.4135542633,88.73,4054.0,5,2017.0,First,Diesel,Manual,Fourth Tier,North,700000.0
2987.0,68000.0,13.0,2277957.901786154,261.5,4055.0,5,2014.0,First,Diesel,Automatic,Second Tier,North,2750000.0
1582.0,61786.0,19.67,2277959.516895746,126.2,4056.0,5,2015.0,First,Diesel,Manual,Fourth Tier,East,1050000.0
1968.0,65000.0,15.73,2277958.4074774073,174.33,4057.0,5,2014.0,Second,Diesel,Automatic,Second Tier,North,2150000.0
2179.0,77000.0,12.63,2277953.2657224764,147.5,4058.0,5,2016.0,First,Diesel,Automatic,First Tier,North,3500000.0
1498.0,34000.0,21.66,2277971.7357184966,103.52,4059.0,5,2015.0,First,Diesel,Automatic,Third Tier,East,799000.0
998.0,59751.0,23.1,2277959.944693247,67.04,4060.0,5,2015.0,First,Petrol,Automatic,Fourth Tier,South,488000.0
2894.0,23312.0,11.05,12800000.0,444.0,4061.0,4,2013.0,First,Petrol,Automatic,Second Tier,West,4050000.0
1373.0,30000.0,20.73,2277973.403162294,91.1,4062.0,5,2015.0,First,Petrol,Manual,Fourth Tier,West,655000.0
1968.0,60146.0,14.16,2277960.5526479003,174.3,4063.0,5,2015.0,First,Diesel,Automatic,Second Tier,South,2964000.0
1399.0,44731.0,20.0,2277966.906197178,68.0,4064.0,5,2013.0,Second,Diesel,Manual,Fourth Tier,South,434000.0
999.0,43316.0,18.88,2277967.218123293,123.37,4065.0,5,2014.0,First,Petrol,Manual,Fourth Tier,South,622000.0
1497.0,92000.0,17.0,2277946.083199061,118.0,4066.0,5,2009.0,Second,Petrol,Manual,Fourth Tier,North,225000.0
2179.0,50000.0,16.36,2277965.2082618745,187.7,4067.0,5,2015.0,First,Diesel,Automatic,First Tier,East,3800000.0
1197.0,69000.0,20.4,2277956.0121398303,81.8,4068.0,5,2008.0,Second,Petrol,Manual,Fourth Tier,West,215000.0
1995.0,60280.0,22.48,6371000.0,190.0,4069.0,5,2014.0,First,Diesel,Automatic,Second Tier,South,2245000.0
2143.0,48161.0,15.0,2277965.984483243,107.3,4070.0,5,2017.0,First,Diesel,Automatic,Second Tier,South,2087000.0
1198.0,41000.0,19.4,2277968.39599516,86.8,4071.0,5,2013.0,First,Petrol,Manual,Fourth Tier,West,310000.0
1197.0,6000.0,18.6,2277983.8736799643,81.83,4072.0,5,2016.0,First,Petrol,Manual,Fourth Tier,West,595000.0
1405.0,133000.0,16.8,2277927.8704911275,68.0,4073.0,5,2006.0,Second,Diesel,Manual,Fifth Tier,West,86000.0
2982.0,76000.0,11.5,2277954.3461279175,171.0,4074.0,7,2010.0,First,Diesel,Manual,Third Tier,North,925000.0
1086.0,15590.0,19.81,2277979.5417937213,68.05,4075.0,5,2011.0,First,Petrol,Manual,Fourth Tier,West,225000.0
1197.0,69681.0,17.0,2277955.7086937553,80.0,4076.0,5,2016.0,First,Petrol,Manual,Fourth Tier,South,613000.0
1590.0,70362.0,15.4,2277955.722844859,104.31846126499113,4077.0,5,2006.0,Second,Petrol,Manual,Fourth Tier,South,181000.0
1198.0,49112.0,15.5,2277964.806519342,86.7,4078.0,5,2014.0,Second,Petrol,Automatic,Fourth Tier,West,379000.0
2993.0,25000.0,13.33,23000000.0,255.0,4079.0,5,2017.0,First,Diesel,Automatic,First Tier,East,16000000.0
1364.0,74000.0,23.59,2277953.930353254,77.25563257273757,4080.0,5,2011.0,First,Diesel,Manual,Third Tier,West,360000.0
1197.0,15200.0,16.95,2277979.802221509,78.9,4081.0,5,2013.0,Second,Petrol,Automatic,Fourth Tier,West,385000.0
1199.0,86300.0,22.07,2277948.358144362,73.9,4082.0,5,2013.0,First,Diesel,Manual,Fourth Tier,East,450000.0
998.0,26731.0,21.1,1089000.0,100.0,4083.0,5,2018.0,First,Petrol,Manual,Fourth Tier,South,861000.0
1396.0,74000.0,21.9,2277953.9559046105,88.76,4084.0,5,2016.0,First,Diesel,Manual,Fourth Tier,East,650000.0
1794.0,83929.0,11.3,2277949.8851508433,125.0,4085.0,5,2005.0,First,Petrol,Automatic,Third Tier,East,260000.0
2494.0,65000.0,12.99,2277958.8121788357,100.6,4086.0,7,2015.0,First,Diesel,Manual,Third Tier,West,1500000.0
998.0,20000.0,23.1,2277977.5180012,67.04,4087.0,5,2017.0,First,Petrol,Automatic,Fourth Tier,West,470000.0
1968.0,122086.0,19.3,2277933.14911664,141.0,4088.0,5,2015.0,First,Diesel,Automatic,Third Tier,East,1299000.0
1497.0,35442.0,17.3,2277971.090608082,117.3,4089.0,7,2018.0,First,Petrol,Manual,Fourth Tier,South,732000.0
1582.0,62542.0,23.9,2277959.17359262,126.2,4090.0,5,2015.0,Second,Diesel,Manual,Fourth Tier,North,650000.0
1497.0,26671.0,17.0,2277974.9692423223,118.0,4091.0,5,2012.0,Second,Petrol,Manual,Fourth Tier,South,567000.0
1399.0,83500.0,19.68,2277949.7526378026,67.0,4092.0,5,2014.0,Second,Diesel,Manual,Fourth Tier,East,300000.0
1248.0,46166.0,26.21,2277966.1454764144,88.5,4093.0,5,2015.0,Second,Diesel,Manual,Fourth Tier,North,550000.0
998.0,25200.0,18.9,2277975.216410804,67.1,4094.0,5,2015.0,First,Petrol,Manual,Fourth Tier,West,335000.0
2967.0,35463.0,14.94,2277972.26333566,241.4,4095.0,5,2015.0,First,Diesel,Automatic,Second Tier,South,2502000.0
2487.0,23249.0,19.16,4061999.9999999995,175.67,4096.0,5,2017.0,First,Petrol,Automatic,Third Tier,South,2611000.0
1197.0,40310.0,18.6,2277968.6930552935,81.83,4097.0,5,2016.0,First,Petrol,Manual,Fourth Tier,South,709000.0
1586.0,82069.0,21.4,2277950.5364419986,103.3,4098.0,5,2012.0,First,CNG,Manual,Fourth Tier,North,265000.0
1197.0,10000.0,18.9,754000.0,81.86,4099.0,5,2018.0,First,Petrol,Manual,Fourth Tier,North,650000.0
1199.0,94000.0,22.07,2277944.9479854186,73.9,4100.0,5,2012.0,First,Diesel,Manual,Fourth Tier,East,450000.0
2993.0,45000.0,15.97,2277968.0661890176,258.0,4101.0,5,2016.0,First,Diesel,Automatic,Second Tier,East,5700000.0
1198.0,52818.0,16.47,2277963.159965655,73.9,4102.0,5,2012.0,First,Petrol,Manual,Fourth Tier,South,382000.0
1461.0,61238.0,20.45,2277959.646424409,83.8,4103.0,5,2013.0,First,Diesel,Manual,Third Tier,North,525000.0
1798.0,54253.0,14.67,3019000.0,177.46,4104.0,5,2016.0,First,Petrol,Automatic,Third Tier,South,1680999.9999999998
1968.0,71000.0,14.16,2277955.7412812966,174.3,4105.0,5,2013.0,First,Diesel,Automatic,Second Tier,North,2150000.0
1248.0,20000.0,27.39,2277977.7129407325,74.0,4106.0,5,2017.0,First,Diesel,Manual,Fourth Tier,East,850000.0
1198.0,75000.0,16.47,2277953.3483672366,73.9,4107.0,5,2013.0,First,Petrol,Manual,Fourth Tier,North,325000.0
2477.0,11827.0,13.5,2277982.3164092153,175.56,4108.0,6,2019.0,First,Diesel,Automatic,Third Tier,South,2711000.0
1373.0,51579.0,20.73,2277963.8472073674,91.1,4109.0,5,2015.0,First,Petrol,Manual,Fourth Tier,West,595000.0
1461.0,65178.0,19.87,2277957.9020683747,83.8,4110.0,5,2015.0,First,Diesel,Manual,Third Tier,South,679000.0
814.0,25350.0,21.1,2277974.997790028,55.2,4111.0,5,2016.0,First,Petrol,Manual,Fourth Tier,West,254999.99999999997
2354.0,92000.0,10.8,2277946.7575122807,152.0,4112.0,5,2008.0,Second,Petrol,Manual,Fourth Tier,West,370000.0
1591.0,45000.0,17.01,2277966.932460359,121.3,4113.0,5,2014.0,Second,Petrol,Manual,Fourth Tier,South,675000.0
1798.0,46000.0,14.28,2277966.6565400218,138.03,4114.0,5,2015.0,First,Petrol,Manual,Third Tier,East,695000.0
1586.0,79940.0,15.5,2277951.473570499,103.3,4115.0,5,2011.0,First,Petrol,Manual,Fourth Tier,South,278000.0
1198.0,28851.0,16.47,2277973.7560075573,73.9,4116.0,5,2016.0,First,Petrol,Manual,Fourth Tier,South,618000.0
1968.0,63000.0,14.16,2277959.2762321937,174.3,4117.0,5,2015.0,First,Diesel,Automatic,Second Tier,South,3600000.0
1497.0,77283.0,17.0,2277952.5783160874,118.0,4118.0,5,2012.0,First,Petrol,Manual,Fourth Tier,South,581000.0
998.0,38958.0,22.5,556000.0,67.04,4119.0,5,2014.0,First,Petrol,Manual,Fourth Tier,West,341000.0
2477.0,8900.0,13.5,2277983.60775928,175.56,4120.0,6,2018.0,First,Diesel,Automatic,Third Tier,South,2650000.0
1798.0,38000.0,14.7,2277970.1965456163,177.5,4121.0,5,2015.0,First,Petrol,Automatic,Third Tier,East,1600000.0
1582.0,44887.0,19.67,2277966.9733509836,126.2,4122.0,5,2017.0,First,Diesel,Manual,Fourth Tier,South,1213000.0
796.0,85000.0,19.7,2277948.5984462094,46.3,4123.0,5,2009.0,Second,Petrol,Manual,Fourth Tier,East,180000.0
1497.0,100000.0,16.8,2277942.529683521,116.3,4124.0,5,2013.0,First,Petrol,Manual,Fourth Tier,West,625000.0
799.0,26239.0,22.7,443000.0,53.0,4125.0,5,2016.0,First,Petrol,Manual,Fifth Tier,East,275000.0
1968.0,97000.0,17.67,2277944.2334713074,138.08,4126.0,5,2011.0,First,Diesel,Manual,Third Tier,West,600000.0
1595.0,28000.0,14.8,2277974.4503960945,120.7,4127.0,5,2013.0,First,Petrol,Automatic,Second Tier,North,1156000.0
1197.0,20364.0,17.21,2277977.5083574066,103.6,4128.0,5,2014.0,Second,Petrol,Automatic,Fourth Tier,West,520000.0
1498.0,64637.0,22.77,2277958.167224553,98.59,4129.0,5,2014.0,First,Diesel,Manual,Fourth Tier,South,752000.0
1591.0,15731.0,15.29,2277979.8725991207,121.3,4130.0,5,2017.0,First,Petrol,Manual,Fourth Tier,South,1249000.0
2755.0,56251.0,14.24,3717000.0,174.5,4131.0,7,2019.0,First,Diesel,Manual,Third Tier,South,3582000.0
1197.0,28000.0,20.85,2277974.128231123,83.14,4132.0,5,2017.0,First,Petrol,Manual,Fourth Tier,East,625000.0
1197.0,20045.0,17.0,2277977.6458879896,80.0,4133.0,5,2015.0,First,Petrol,Manual,Fourth Tier,South,622000.0
1497.0,34004.0,15.4,1290000.0,117.3,4134.0,7,2016.0,First,Petrol,Manual,Fourth Tier,South,802000.0
998.0,21000.0,23.1,2277977.063118718,67.04,4135.0,5,2014.0,First,Petrol,Manual,Fourth Tier,West,375000.0
3498.0,68001.0,10.93,2277958.2883995348,272.0,4136.0,5,2009.0,Second,Petrol,Automatic,Second Tier,West,1175000.0
1197.0,31000.0,20.36,2277972.7997279824,78.9,4137.0,5,2012.0,First,Petrol,Manual,Fourth Tier,East,225000.0
1197.0,8950.0,17.71,2277982.5513786715,78.9,4138.0,5,2013.0,First,Petrol,Manual,Third Tier,West,355000.0
2143.0,43477.0,15.0,2277968.0470677805,204.0,4139.0,5,2017.0,First,Diesel,Automatic,Second Tier,South,3815000.0
814.0,20000.0,21.1,2277977.3562747175,55.2,4140.0,5,2015.0,First,Petrol,Manual,Fourth Tier,East,266000.0
998.0,47200.0,33.54,558000.0,67.04,4141.0,5,2014.0,First,CNG,Manual,Fourth Tier,West,285000.0
1497.0,60000.0,17.0,2277960.215642723,118.0,4142.0,5,2011.0,First,Petrol,Manual,Fourth Tier,South,495000.0
2987.0,111000.0,13.0,2277938.856453513,210.0,4143.0,5,2003.0,First,Petrol,Automatic,Second Tier,East,650000.0
1396.0,52000.0,25.0,2277963.66804146,69.01,4144.0,5,2016.0,Second,Diesel,Manual,Fifth Tier,West,240000.0
1591.0,26000.0,15.29,2277975.327054481,121.3,4145.0,5,2016.0,First,Petrol,Manual,Fourth Tier,West,1250000.0
998.0,32425.0,20.51,2277972.007377808,67.04,4146.0,5,2013.0,First,Petrol,Manual,Fourth Tier,West,300000.0
1248.0,54758.0,28.4,858000.0,73.75,4147.0,5,2017.0,First,Diesel,Manual,Fourth Tier,South,667000.0
1299.0,59833.0,13.8,2277960.125548809,70.0,4148.0,5,2008.0,Fourth & Above,Petrol,Manual,Fourth Tier,South,197000.0
1198.0,30000.0,16.47,2277973.2391722007,73.9,4149.0,5,2013.0,First,Petrol,Manual,Fourth Tier,East,280000.0
1197.0,40496.0,20.36,2277968.5965786944,78.9,4150.0,5,2011.0,First,Petrol,Manual,Fourth Tier,North,265000.0
1248.0,45000.0,18.2,2277966.6445352314,73.74,4151.0,8,2014.0,First,Diesel,Manual,Fifth Tier,East,475000.0
2208.244407683542,75000.0,0.0,2277954.1499875095,159.0439297683631,4152.0,5,2003.0,Second,Diesel,Automatic,First Tier,West,1611000.0
1796.0,34000.0,10.5,2277971.9537307243,157.7,4153.0,5,2011.0,Second,Petrol,Automatic,Second Tier,South,1900000.0
1248.0,62000.0,17.8,2277959.1253921804,75.0,4154.0,5,2012.0,First,Diesel,Manual,Fourth Tier,South,450000.0
2179.0,123600.0,15.1,2277932.6300349105,140.0,4155.0,7,2012.0,First,Diesel,Manual,Third Tier,East,825000.0
1197.0,80102.0,17.71,2277951.078731015,78.9,4156.0,5,2014.0,First,Petrol,Manual,Third Tier,West,350000.0
2179.0,55000.0,15.1,2277962.9687683186,140.0,4157.0,7,2013.0,First,Diesel,Manual,Third Tier,West,850000.0
1591.0,48200.0,15.29,2277965.5053927684,121.3,4158.0,5,2015.0,First,Petrol,Manual,Fourth Tier,East,900000.0
1498.0,90000.0,26.0,2277946.942205071,98.6,4159.0,5,2014.0,First,Diesel,Manual,Fourth Tier,East,675000.0
1248.0,123900.0,19.3,2277931.7476094738,73.9,4160.0,5,2014.0,First,Diesel,Manual,Fourth Tier,East,540000.0
998.0,13008.0,20.51,2277980.5908594816,67.04,4161.0,5,2015.0,First,Petrol,Manual,Fourth Tier,North,350000.0
814.0,60500.0,21.1,2277959.4388298774,55.2,4162.0,5,2012.0,First,Petrol,Manual,Fourth Tier,East,260000.0
2755.0,53841.0,11.36,2805000.0,171.5,4163.0,7,2017.0,First,Diesel,Automatic,Third Tier,South,2050000.0
1591.0,47183.0,15.8,1586000.0,121.3,4164.0,5,2017.0,Second,Petrol,Manual,Fourth Tier,South,1131000.0
998.0,10000.0,20.51,2277981.920135009,67.04,4165.0,5,2018.0,First,Petrol,Manual,Fourth Tier,East,450000.0
2987.0,45000.0,11.3,2277968.044029957,254.8,4166.0,7,2015.0,First,Diesel,Automatic,Second Tier,East,5600000.0
998.0,3923.0,23.1,2277984.607234991,67.04,4167.0,5,2017.0,First,Petrol,Manual,Fourth Tier,South,520000.0
2179.0,85000.0,12.05,2277949.696093905,120.0,4168.0,8,2011.0,First,Diesel,Manual,Third Tier,North,525000.0
799.0,6279.0,22.7,405000.0,53.64,4169.0,5,2018.0,First,Petrol,Manual,Fifth Tier,South,360000.0
1248.0,74500.0,21.2,2277953.5928839054,75.0,4170.0,5,2014.0,First,Diesel,Manual,Fifth Tier,West,330000.0
1582.0,42000.0,22.7,2277968.2372780293,126.24,4171.0,5,2013.0,First,Diesel,Manual,Fourth Tier,East,585000.0
1197.0,56510.0,19.1,2277961.509048332,85.8,4172.0,5,2014.0,First,Petrol,Manual,Fourth Tier,North,390000.0
1968.0,88000.0,16.55,2277948.2016720553,140.0,4173.0,5,2009.0,First,Diesel,Automatic,Second Tier,North,798000.0
1198.0,36631.0,16.5,2277970.301175218,86.8,4174.0,5,2014.0,First,Petrol,Automatic,Fourth Tier,West,430000.0
998.0,34000.0,18.9,2277971.303200607,67.1,4175.0,5,2011.0,First,Petrol,Manual,Fourth Tier,East,225000.0
1086.0,49000.0,19.81,2277964.739225289,68.05,4176.0,5,2013.0,First,Petrol,Manual,Fourth Tier,East,320000.0
1582.0,65254.0,22.32,2277957.951319946,126.32,4177.0,5,2012.0,First,Diesel,Manual,Fourth Tier,East,655000.0
1582.0,95000.0,22.32,2277944.795493856,126.32,4178.0,5,2014.0,Second,Diesel,Manual,Fourth Tier,South,690000.0
1248.0,83000.0,23.2,2277949.8311741217,73.94,4179.0,5,2009.0,First,Diesel,Manual,Fourth Tier,East,295000.0
1582.0,101065.0,20.5,1918000.0,126.2,4180.0,5,2017.0,First,Diesel,Manual,Fourth Tier,South,1145000.0
1197.0,15134.0,21.4,736000.0,83.1,4181.0,5,2017.0,First,Petrol,Manual,Fourth Tier,South,637000.0
1582.0,72000.0,22.32,2277954.9664958855,126.3,4182.0,5,2011.0,First,Diesel,Manual,Fourth Tier,North,500000.0
1248.0,120000.0,22.3,2277933.4663903145,74.0,4183.0,5,2012.0,Second,Diesel,Manual,Fifth Tier,East,260000.0
1197.0,45000.0,18.5,2277966.595797068,80.0,4184.0,5,2010.0,First,Petrol,Manual,Fourth Tier,East,190000.0
2967.0,54996.0,17.85,2277963.606490056,300.0,4185.0,4,2015.0,First,Diesel,Automatic,First Tier,South,6095000.0
1196.0,22874.0,15.1,2277976.379336924,73.0,4186.0,5,2017.0,First,Petrol,Manual,Fourth Tier,South,444000.00000000006
1995.0,58000.0,22.69,2277961.492129874,190.0,4187.0,5,2012.0,Second,Diesel,Automatic,Second Tier,East,1530000.0
1248.0,86000.0,25.47,1099000.0,88.5,4188.0,7,2016.0,Second,Diesel,Manual,Fourth Tier,East,819999.9999999999
1197.0,69000.0,16.9,2277955.980345825,81.86,4189.0,5,2014.0,First,Petrol,Automatic,Fourth Tier,East,525000.0
1197.0,55001.0,16.93,2277962.173347915,103.2,4190.0,5,2016.0,Second,Petrol,Automatic,Fourth Tier,West,850000.0
1968.0,28000.0,15.73,2277974.735989566,174.33,4191.0,5,2015.0,First,Diesel,Automatic,Second Tier,East,2375000.0
1086.0,53213.0,19.81,2277962.8717638403,68.05,4192.0,5,2013.0,First,Petrol,Manual,Fourth Tier,North,274000.0
1968.0,44340.0,16.96,2277967.5054373457,138.03,4193.0,5,2016.0,First,Diesel,Automatic,Fourth Tier,South,1383000.0
998.0,16900.0,21.1,2277978.8640162,100.0,4194.0,5,2017.0,First,Petrol,Manual,Fourth Tier,West,699000.0
1086.0,57000.0,19.81,2277961.1961252396,68.05,4195.0,5,2009.0,First,Petrol,Manual,Fourth Tier,North,225000.0
2494.0,83165.0,12.8,2277950.749681988,102.0,4196.0,8,2013.0,First,Diesel,Manual,Third Tier,East,1149000.0
1199.0,24735.0,18.6,2277975.556381508,79.4,4197.0,5,2012.0,Second,Petrol,Manual,Fifth Tier,South,287000.0
2494.0,65175.0,12.8,2277958.7054742756,102.0,4198.0,8,2005.0,First,Diesel,Manual,Third Tier,East,325000.0
2354.0,60000.0,9.8,2277960.889720828,180.0,4199.0,5,2009.0,Second,Petrol,Manual,Fourth Tier,West,350000.0
1198.0,60357.0,25.32,2277959.8002438447,77.0,4200.0,6,2017.0,First,Diesel,Manual,Third Tier,South,449000.0
1199.0,77000.0,22.07,2277952.4399085655,73.9,4201.0,5,2011.0,First,Diesel,Manual,Fourth Tier,North,290000.0
1998.0,85301.0,12.4,2277949.410883442,132.0,4202.0,8,2014.0,First,Petrol,Manual,Third Tier,South,1236000.0
2179.0,50000.0,11.79,2277965.1661084397,120.0,4203.0,8,2011.0,First,Diesel,Automatic,Third Tier,West,600000.0
2993.0,58000.0,16.46,2277962.289688386,258.0,4204.0,5,2010.0,First,Diesel,Automatic,Second Tier,East,3100000.0
1498.0,39000.0,25.6,1223000.0,98.6,4205.0,5,2015.0,First,Diesel,Manual,Fourth Tier,East,549000.0
1199.0,46190.0,22.07,2277966.0647241073,73.9,4206.0,5,2015.0,First,Diesel,Manual,Fourth Tier,South,586000.0
2179.0,83000.0,16.0,2277950.572248893,140.0,4207.0,7,2015.0,First,Diesel,Manual,Third Tier,West,900000.0
1598.0,33000.0,16.09,1163000.0,103.5,4208.0,5,2016.0,First,Petrol,Manual,Fourth Tier,North,770000.0
1497.0,27279.0,17.4,2277974.669255554,117.3,4209.0,5,2017.0,First,Petrol,Manual,Fourth Tier,South,947000.0000000001
1968.0,53900.0,14.16,2277963.276378789,174.3,4210.0,5,2014.0,First,Diesel,Automatic,Second Tier,South,2900000.0
1497.0,63998.0,17.0,2277958.4293351634,118.0,4211.0,5,2012.0,First,Petrol,Automatic,Fourth Tier,South,542000.0
1197.0,57932.0,20.4,2277960.8692504866,81.8,4212.0,5,2016.0,First,Petrol,Manual,Fourth Tier,South,639000.0
796.0,25000.0,22.74,2277975.1106642713,47.3,4213.0,5,2015.0,First,Petrol,Manual,Fourth Tier,North,275000.0
1399.0,169000.0,20.0,2277911.9071504595,68.0,4214.0,5,2011.0,First,Diesel,Manual,Fourth Tier,East,250000.0
1086.0,53000.0,17.92,2277962.9593618796,62.1,4215.0,5,2012.0,First,Petrol,Manual,Fourth Tier,North,235000.0
998.0,43053.0,18.9,2277967.288611668,67.1,4216.0,5,2015.0,First,Petrol,Manual,Fourth Tier,South,465000.00000000006
1498.0,75000.0,26.0,2277953.5609059744,98.6,4217.0,5,2014.0,First,Diesel,Manual,Fourth Tier,East,600000.0
1497.0,89000.0,16.8,2277947.369867488,116.3,4218.0,5,2012.0,Second,Petrol,Manual,Fourth Tier,West,350000.0
1498.0,75578.0,25.1,2277953.304754938,98.6,4219.0,5,2014.0,First,Diesel,Manual,Fourth Tier,East,700000.0
1591.0,46676.0,17.0,1227000.0,121.3,4220.0,5,2014.0,First,Petrol,Manual,Fourth Tier,South,775000.0
998.0,51349.0,24.07,391000.0,67.1,4221.0,5,2014.0,First,Petrol,Manual,Fourth Tier,South,293000.0
2143.0,34233.0,14.21,2277972.113437469,203.0,4222.0,5,2014.0,First,Diesel,Automatic,Second Tier,East,2250000.0
2993.0,39626.0,11.2,2277970.409243676,241.0,4223.0,4,2014.0,First,Diesel,Automatic,Second Tier,South,4065999.9999999995
1061.0,82500.0,14.0,2277949.890494613,64.0,4224.0,5,2008.0,First,Petrol,Manual,Fourth Tier,West,175000.0
1461.0,63000.0,19.72,2277958.8374210293,108.45,4225.0,5,2015.0,Second,Diesel,Manual,Third Tier,East,819999.9999999999
2179.0,77001.0,12.05,2277953.2185097453,120.0,4226.0,8,2011.0,First,Diesel,Manual,Third Tier,North,449000.0
3198.0,43000.0,10.91,2277969.07526209,197.2,4227.0,7,2016.0,First,Diesel,Automatic,Fourth Tier,East,2650000.0
998.0,61111.0,19.0,2277959.2990676435,67.1,4228.0,5,2011.0,First,Petrol,Manual,Fourth Tier,East,260000.0
1546.7527485215633,79000.0,17.0,2277951.82795077,102.37548610341196,4229.0,4,2005.0,Second,Petrol,Manual,Fourth Tier,South,165000.0
1197.0,43000.0,20.36,2277967.4681198522,78.9,4230.0,5,2011.0,First,Petrol,Manual,Fourth Tier,East,249000.00000000003
1198.0,47000.0,16.5,2277965.7003626875,86.8,4231.0,5,2013.0,First,Petrol,Automatic,Fourth Tier,East,540000.0
998.0,34000.0,20.51,2277971.2882002876,67.0,4232.0,5,2017.0,First,Petrol,Automatic,Fourth Tier,North,434999.99999999994
1968.0,22060.0,18.51,4480000.0,147.51,4233.0,5,2018.0,First,Diesel,Automatic,Second Tier,South,3272999.9999999995
2987.0,63000.0,0.0,2277960.05694248,165.0,4234.0,5,2012.0,First,Diesel,Automatic,Second Tier,East,2600000.0
998.0,80000.0,18.9,2277950.943317019,67.1,4235.0,5,2011.0,First,Petrol,Manual,Fourth Tier,North,250000.0
1968.0,13506.0,18.25,5040000.0,187.74,4236.0,5,2015.0,First,Diesel,Automatic,Second Tier,South,2166000.0
799.0,16000.0,25.17,478000.0,53.3,4237.0,5,2016.0,First,Petrol,Manual,Third Tier,West,299000.0
796.0,31006.0,24.7,2277972.447852155,47.3,4238.0,5,2016.0,First,Petrol,Manual,Fourth Tier,East,261000.0
2494.0,91200.0,12.99,2277947.1846020506,100.0,4239.0,8,2013.0,First,Diesel,Manual,Third Tier,North,825000.0
1794.0,43000.0,14.53,2277967.947023149,138.1,4240.0,5,2015.0,First,Petrol,Automatic,Third Tier,West,1250000.0
1498.0,45000.0,25.83,2277966.8225323856,99.0,4241.0,5,2015.0,First,Diesel,Manual,Fourth Tier,East,550000.0
1198.0,28637.0,19.4,2277973.8187404503,86.8,4242.0,5,2014.0,First,Petrol,Manual,Fourth Tier,South,553000.0
1597.0,69870.0,14.2,2277955.9012148343,92.0,4243.0,5,2004.0,Second,Petrol,Manual,Fourth Tier,West,110000.00000000001
2179.0,84000.0,12.05,2277950.118376367,120.0,4244.0,7,2014.0,First,Diesel,Manual,Third Tier,West,685000.0
2987.0,84143.0,13.0,2277950.7075004876,210.0,4245.0,5,2007.0,First,Petrol,Manual,Second Tier,South,1709000.0
2179.0,77000.0,12.05,2277953.2136939117,120.0,4246.0,8,2012.0,Second,Diesel,Manual,Third Tier,North,493000.0
2179.0,75000.0,12.39,2277954.100564553,147.51,4247.0,5,2012.0,Second,Diesel,Automatic,First Tier,East,1750000.0
1199.0,76155.0,18.6,2277952.8017972144,79.4,4248.0,5,2011.0,First,Petrol,Manual,Fifth Tier,North,195000.0
1248.0,98000.0,22.9,2277943.1788280136,74.0,4249.0,5,2014.0,First,Diesel,Manual,Fourth Tier,South,610000.0
1794.0,48233.0,13.4,2277965.6287937714,125.0,4250.0,5,2008.0,Second,Petrol,Manual,Third Tier,West,180000.0
2967.0,63000.0,13.22,2277960.043726186,241.4,4251.0,5,2015.0,First,Diesel,Automatic,Second Tier,South,3450000.0
814.0,34063.0,21.1,2277971.1072823033,55.2,4252.0,5,2015.0,First,Petrol,Manual,Fourth Tier,South,401000.0
1199.0,32576.0,19.5,736000.0,88.76,4253.0,5,2013.0,First,Petrol,Manual,Fourth Tier,East,315000.0
1499.0,28843.0,17.01,2277973.9666781807,110.5,4254.0,5,2015.0,First,Petrol,Automatic,Fourth Tier,West,549000.0
1461.0,26000.0,19.6,2277975.1932759047,108.45,4255.0,5,2016.0,Second,Diesel,Automatic,Third Tier,South,1000000.0
1497.0,39000.0,15.6,2277969.473044848,116.3,4256.0,5,2013.0,First,Petrol,Automatic,Fourth Tier,East,455000.0
